window_idx,satellite_name,satellite_index,peak_alt_deg,range_min_km,range_max_km,peak_abs_jy,mean_abs_jy,emission_type
2,,3265,85.76058919581293,557.2114518709105,13192.89989524225,6.273961728460657e+17,501979734172576.4,literature_parameterized_uemr_template_not_proprietary_waveform
2,,3261,85.71473604867386,557.4051220669085,13192.402857669114,6.252252167657768e+17,499686625217086.94,literature_parameterized_uemr_template_not_proprietary_waveform
2,,3951,83.63634402977985,559.3131336420761,12992.144976968599,1.2316125447867293e+17,67806132544068.734,literature_parameterized_uemr_template_not_proprietary_waveform
2,,3949,83.63037294567546,559.2838865134862,12992.170865109498,1.2314739246492898e+17,67797202734491.125,literature_parameterized_uemr_template_not_proprietary_waveform
2,,3950,83.63036256226717,559.2788103264783,12992.178487027875,1.231630995598386e+17,67807209092132.445,literature_parameterized_uemr_template_not_proprietary_waveform
2,,3946,83.61970627919017,559.0485724120979,12992.753995007932,1.2350028798321235e+17,68027105227250.64,literature_parameterized_uemr_template_not_proprietary_waveform
2,,3947,83.61970627919017,559.0485724120979,12992.753995007932,1.2350028798321235e+17,68027105227250.64,literature_parameterized_uemr_template_not_proprietary_waveform
2,,3086,83.57413105527765,558.8311798895903,13269.81562665831,1.7997670333640684e+18,4193979234312190.0,literature_parameterized_uemr_template_not_proprietary_waveform
2,,3948,83.56743155382355,559.1970915795639,12991.918700015569,1.2279686133731397e+17,67571713651895.16,literature_parameterized_uemr_template_not_proprietary_waveform
2,,3087,83.47640071139507,559.6584810375055,13269.358834224442,1.802449130961739e+18,4212376091979500.5,literature_parameterized_uemr_template_not_proprietary_waveform
2,,3089,83.40345281738479,558.9257972774809,13270.305281726465,1.8026595097595218e+18,4218295673381491.5,literature_parameterized_uemr_template_not_proprietary_waveform
2,,3090,83.40345281738479,558.9257972774809,13270.305281726465,1.8026595097595218e+18,4218295673381491.5,literature_parameterized_uemr_template_not_proprietary_waveform
2,,3092,83.37151559768272,558.8057178147018,13270.478010830635,1.8025543029853775e+18,4219805244438700.5,literature_parameterized_uemr_template_not_proprietary_waveform
2,,3091,83.36129295537383,558.8635034646363,13270.453159899218,1.802766152233669e+18,4220485789870839.5,literature_parameterized_uemr_template_not_proprietary_waveform
2,,3088,83.31749473847056,558.7453048332508,13270.58072657265,1.802966788464942e+18,4220935170925718.5,literature_parameterized_uemr_template_not_proprietary_waveform
2,,4043,82.7578801317588,559.7957920369812,12093.283614169788,234246026225161.6,63273672485.05576,literature_parameterized_uemr_template_not_proprietary_waveform
2,,4039,82.73258293445872,559.9700002150531,12092.857765343959,233688310790104.6,63109067105.19169,literature_parameterized_uemr_template_not_proprietary_waveform
2,,4044,82.71298407340154,559.8741427502146,12092.629033191753,233156100672030.7,62954649351.962585,literature_parameterized_uemr_template_not_proprietary_waveform
2,,4045,82.7012178894281,559.923495557426,12092.546210573348,233175903279421.94,62959528097.18415,literature_parameterized_uemr_template_not_proprietary_waveform
2,,4040,82.69884836707651,559.882750884485,12092.466575304828,232932687505153.3,62889140607.82579,literature_parameterized_uemr_template_not_proprietary_waveform
2,,4046,82.6880684711651,559.9202589944846,12092.396675490363,232912729659173.5,62882758278.18284,literature_parameterized_uemr_template_not_proprietary_waveform
2,,4041,82.62825872534158,559.8862167259629,12091.554511575374,231474828091628.34,62462777435.08626,literature_parameterized_uemr_template_not_proprietary_waveform
2,,4042,82.62825872534158,559.8862167259629,12091.554511575374,231474828091628.34,62462777435.08626,literature_parameterized_uemr_template_not_proprietary_waveform
2,,4038,82.55687325538273,560.0549590141475,12090.439174598958,229866809575051.84,61990887127.40435,literature_parameterized_uemr_template_not_proprietary_waveform
2,,1281,82.26859869727012,560.8194621174345,13267.621412214936,1.2525079359899497e+18,3426578382262608.5,literature_parameterized_uemr_template_not_proprietary_waveform
2,,1279,82.26426764243494,560.8306798062621,13267.628820617805,1.2525304613968996e+18,3426492234259725.0,literature_parameterized_uemr_template_not_proprietary_waveform
2,,1280,82.26426764243494,560.8306798062621,13267.628820617805,1.2525304613968996e+18,3426492234259725.0,literature_parameterized_uemr_template_not_proprietary_waveform
2,,1283,82.24911050302148,560.7262121395967,13267.776609191274,1.252723431105332e+18,3427069185532692.5,literature_parameterized_uemr_template_not_proprietary_waveform
2,,1284,82.24911050302148,560.7262121395967,13267.776609191274,1.252723431105332e+18,3427069185532692.5,literature_parameterized_uemr_template_not_proprietary_waveform
2,,1282,82.24209945814756,560.74591532379,13267.770263698889,1.2527660925766454e+18,3427030795021609.5,literature_parameterized_uemr_template_not_proprietary_waveform
2,,402,81.5986498762421,561.3216503448533,13256.058159621505,1.5526315434840248e+18,4401683128899606.0,literature_parameterized_uemr_template_not_proprietary_waveform
2,,401,81.59620646390708,561.3785239389455,13256.020755080803,1.5531446199481152e+18,4403185370064521.5,literature_parameterized_uemr_template_not_proprietary_waveform
2,,403,81.51222864864708,561.6514472852429,13255.9394665,1.553796954318723e+18,4405758846810673.5,literature_parameterized_uemr_template_not_proprietary_waveform
2,,404,81.51222864864708,561.6514472852429,13255.9394665,1.553796954318723e+18,4405758846810673.5,literature_parameterized_uemr_template_not_proprietary_waveform
2,,405,81.50545320165207,561.578076706744,13256.04976936285,1.553277589863006e+18,4404297418105964.5,literature_parameterized_uemr_template_not_proprietary_waveform
2,,4935,80.39690295514816,563.2929039558146,12325.731135693268,1146557918531509.8,357238536726.63293,literature_parameterized_uemr_template_not_proprietary_waveform
2,,4933,80.36867419082873,563.2959924990153,12325.40546926158,1143651167635391.0,356252741119.65894,literature_parameterized_uemr_template_not_proprietary_waveform
2,,4934,80.36867419082873,563.2959924990153,12325.40546926158,1143651167635391.0,356252741119.65894,literature_parameterized_uemr_template_not_proprietary_waveform
2,,4937,80.32585829269705,563.4227282133336,12324.960372650594,1140719415357292.5,355251380762.5583,literature_parameterized_uemr_template_not_proprietary_waveform
2,,4936,80.32092065378413,563.4242158745913,12324.90490556778,1140236537573464.8,355087587439.0092,literature_parameterized_uemr_template_not_proprietary_waveform
3,,37,88.83055894855863,556.3965881252109,11280.397968501928,746479627229.729,122130720.10213494,literature_parameterized_uemr_template_not_proprietary_waveform
3,,38,88.7648628306381,556.0386919633419,11281.340244309147,751231433991.971,122967519.97613184,literature_parameterized_uemr_template_not_proprietary_waveform
3,,36,88.71230909976519,556.4008316939431,11281.55393253239,756215111837.8513,123825627.52810284,literature_parameterized_uemr_template_not_proprietary_waveform
3,,40,88.55942248147258,556.0506787655438,11282.426061310467,756643838284.9852,123916771.12705483,literature_parameterized_uemr_template_not_proprietary_waveform
3,,39,88.31436614283004,556.0672485900327,11283.82344323241,764781901582.6543,125341497.55841659,literature_parameterized_uemr_template_not_proprietary_waveform
3,,3971,87.79320121762328,556.461511084095,12762.698132357105,2.003932342003571e+16,7910362818508.745,literature_parameterized_uemr_template_not_proprietary_waveform
3,,3972,87.79320121762328,556.461511084095,12762.698132357105,2.003932342003571e+16,7910362818508.745,literature_parameterized_uemr_template_not_proprietary_waveform
3,,3975,87.23929799033611,556.6170221151248,12761.186086047433,1.980536214459604e+16,7807255529309.254,literature_parameterized_uemr_template_not_proprietary_waveform
3,,3974,87.18236289504878,556.7376917877342,12760.950522743095,1.9786754543916708e+16,7798866988049.401,literature_parameterized_uemr_template_not_proprietary_waveform
3,,3973,87.15930213909867,556.6884752735356,12760.875111700369,1.97610027800017e+16,7787708109338.664,literature_parameterized_uemr_template_not_proprietary_waveform
3,,341,86.2280716698943,557.1662420186404,13265.255328472607,1.1182432136512536e+18,3235445656368856.5,literature_parameterized_uemr_template_not_proprietary_waveform
3,,340,86.21536475025437,557.2313141039355,13265.205334522685,1.1183211391040481e+18,3235606472223066.0,literature_parameterized_uemr_template_not_proprietary_waveform
3,,338,86.12603013864327,557.2157606933469,13265.237496618602,1.1181218046510918e+18,3235209891540416.5,literature_parameterized_uemr_template_not_proprietary_waveform
3,,339,86.12603013864327,557.2157606933469,13265.237496618602,1.1181218046510918e+18,3235209891540416.5,literature_parameterized_uemr_template_not_proprietary_waveform
3,,134,85.3689468279539,518.9927922497384,11050.090823026332,182280276482.88644,27240624.230644293,literature_parameterized_uemr_template_not_proprietary_waveform
3,,135,85.36158447827216,518.9305351871659,11049.574786364266,181573024779.33615,27130687.5223753,literature_parameterized_uemr_template_not_proprietary_waveform
3,,136,85.34287211074164,518.8030817765817,11050.123588221737,182486636558.3162,27273840.352300458,literature_parameterized_uemr_template_not_proprietary_waveform
3,,137,85.34269761725254,518.8008182372245,11050.139242769,182514910546.7514,27278249.01027252,literature_parameterized_uemr_template_not_proprietary_waveform
3,,2826,85.21108275057341,557.4828579695894,12185.265545641085,439475732500143.2,124941301497.37282,literature_parameterized_uemr_template_not_proprietary_waveform
3,,2830,85.20602167787125,557.3814998067945,12184.413413738519,436867974210091.75,124137964731.15903,literature_parameterized_uemr_template_not_proprietary_waveform
