window_idx,i,j,satellite_i,satellite_j,peak_coherence,peak_delay_ns,mean_coherence,p95_coherence
7,27,47,,,1.7845629993764913e-20,-3669.333333333333,4.451395468453158e-21,1.094515575106837e-20
7,27,48,,,1.7845629993764913e-20,-3669.333333333333,4.451395468453158e-21,1.094515575106837e-20
7,27,49,,,1.7762957627632684e-20,-3669.333333333333,4.4473725072916876e-21,1.1001479488440845e-20
7,28,29,,,0.9999999955995249,4021.3333333333335,0.9999999378615763,0.9999999708171112
7,28,30,,,0.9999999955995249,4021.3333333333335,0.9999999378615763,0.9999999708171112
7,28,31,,,0.9999999968339128,4021.3333333333335,0.9999998970576387,0.9999999616516847
7,28,32,,,0.9999999998226379,3301.333333333333,0.9999999973953555,0.9999999992151883
7,28,33,,,0.9999999743499141,4063.9999999999995,0.9999995218789879,0.9999998580037575
7,28,34,,,0.9988917434120763,4021.3333333333335,0.9610891356485215,0.9747124905308303
7,28,35,,,0.998893573063537,4021.3333333333335,0.9611214481803136,0.9747243002453887
7,28,36,,,0.9988972984868497,4021.3333333333335,0.9611551727272661,0.9747400558547598
7,28,37,,,0.9988987777961793,4021.3333333333335,0.9611874793638376,0.9747522587515398
7,28,38,,,0.9988985605974801,4021.3333333333335,0.9611736948442653,0.9747465318451789
7,28,39,,,0.9989014730210221,4021.3333333333335,0.9612185250300408,0.9747635617053164
7,28,40,,,8.353127149039977e-19,-3306.6666666666665,5.2974975326572646e-20,1.5628945951959984e-19
7,28,41,,,8.353127149039977e-19,-3306.6666666666665,5.2974975326572646e-20,1.5628945951959984e-19
7,28,42,,,8.358525620204666e-19,-3306.6666666666665,5.297028958673094e-20,1.579528791519722e-19
7,28,43,,,8.354838006951932e-19,-3306.6666666666665,5.2909284411228266e-20,1.5716166367906364e-19
7,28,44,,,8.3397836717933045e-19,-3306.6666666666665,5.310117714519952e-20,1.5629391854627776e-19
7,28,45,,,8.3397836717933045e-19,-3306.6666666666665,5.310117714519952e-20,1.5629391854627776e-19
7,28,46,,,0.007809671339688864,3648.0,0.001579304515604305,0.0032250976458625827
7,28,47,,,0.007825873671486627,3648.0,0.0015827151002242642,0.0032315939796758275
7,28,48,,,0.007825873671486627,3648.0,0.0015827151002242642,0.0032315939796758275
7,28,49,,,0.007836193018360865,3648.0,0.001584934587968142,0.0032358156037671365
7,29,30,,,1.0000000000000004,-3552.0,1.0,1.0000000000000002
7,29,31,,,0.9999999998267178,-3408.0,0.9999999919248509,0.9999999981879535
7,29,32,,,0.9999999962512515,3162.6666666666665,0.999999957264846,0.9999999776166488
7,29,33,,,0.9999999944170429,3301.333333333333,0.9999997755571689,0.9999999430733653
7,29,34,,,0.998891432813071,4021.3333333333335,0.9611465992974457,0.9747486899838904
7,29,35,,,0.9988932418373844,4021.3333333333335,0.961178884680768,0.9747604813771005
7,29,36,,,0.9988969475814468,4021.3333333333335,0.9612126026415776,0.9747762415346015
7,29,37,,,0.9988984081794616,4021.3333333333335,0.9612448786789601,0.9747884202717775
7,29,38,,,0.9988981971517457,4021.3333333333335,0.9612311135666755,0.9747827127078643
7,29,39,,,0.9989010847621634,4021.3333333333335,0.9612759115038146,0.9747975272521525
7,29,40,,,7.894033536750884e-19,-3306.6666666666665,5.2998577682955074e-20,1.5580401530069279e-19
7,29,41,,,7.894033536750884e-19,-3306.6666666666665,5.2998577682955074e-20,1.5580401530069279e-19
7,29,42,,,7.900403537203789e-19,-3306.6666666666665,5.298768449489996e-20,1.558503285973943e-19
7,29,43,,,7.898020564302422e-19,-3306.6666666666665,5.2914888917377783e-20,1.5763068566918382e-19
7,29,44,,,7.87960892530694e-19,-3306.6666666666665,5.315677169910583e-20,1.564900679984637e-19
7,29,45,,,7.87960892530694e-19,-3306.6666666666665,5.315677169910583e-20,1.564900679984637e-19
7,29,46,,,0.007808429320276445,3648.0,0.0015790719501409276,0.003224543463311334
7,29,47,,,0.007824628907782688,3648.0,0.0015824820111512757,0.0032310386417635836
7,29,48,,,0.007824628907782688,3648.0,0.0015824820111512757,0.0032310386417635836
7,29,49,,,0.007834946638066016,3648.0,0.001584701180633645,0.0032352595683897666
7,30,31,,,0.9999999998267178,-3408.0,0.9999999919248509,0.9999999981879535
7,30,32,,,0.9999999962512515,3162.6666666666665,0.999999957264846,0.9999999776166488
7,30,33,,,0.9999999944170429,3301.333333333333,0.9999997755571689,0.9999999430733653
7,30,34,,,0.998891432813071,4021.3333333333335,0.9611465992974457,0.9747486899838904
7,30,35,,,0.9988932418373844,4021.3333333333335,0.961178884680768,0.9747604813771005
7,30,36,,,0.9988969475814468,4021.3333333333335,0.9612126026415776,0.9747762415346015
7,30,37,,,0.9988984081794616,4021.3333333333335,0.9612448786789601,0.9747884202717775
7,30,38,,,0.9988981971517457,4021.3333333333335,0.9612311135666755,0.9747827127078643
7,30,39,,,0.9989010847621634,4021.3333333333335,0.9612759115038146,0.9747975272521525
7,30,40,,,7.894033536750884e-19,-3306.6666666666665,5.2998577682955074e-20,1.5580401530069279e-19
7,30,41,,,7.894033536750884e-19,-3306.6666666666665,5.2998577682955074e-20,1.5580401530069279e-19
7,30,42,,,7.900403537203789e-19,-3306.6666666666665,5.298768449489996e-20,1.558503285973943e-19
7,30,43,,,7.898020564302422e-19,-3306.6666666666665,5.2914888917377783e-20,1.5763068566918382e-19
7,30,44,,,7.87960892530694e-19,-3306.6666666666665,5.315677169910583e-20,1.564900679984637e-19
7,30,45,,,7.87960892530694e-19,-3306.6666666666665,5.315677169910583e-20,1.564900679984637e-19
7,30,46,,,0.007808429320276445,3648.0,0.0015790719501409276,0.003224543463311334
7,30,47,,,0.007824628907782688,3648.0,0.0015824820111512757,0.0032310386417635836
7,30,48,,,0.007824628907782688,3648.0,0.0015824820111512757,0.0032310386417635836
7,30,49,,,0.007834946638066016,3648.0,0.001584701180633645,0.0032352595683897666
7,31,32,,,0.9999999974314466,4021.3333333333335,0.9999999253555703,0.9999999705992514
7,31,33,,,0.9999999956387934,3301.333333333333,0.9999998518839256,0.9999999608359582
7,31,34,,,0.9988909022171978,4021.3333333333335,0.9611625192733433,0.9747624685720708
7,31,35,,,0.9988927219474183,4021.3333333333335,0.961194800931333,0.9747742585350437
7,31,36,,,0.99889643648119,4021.3333333333335,0.9612285115488572,0.9747900131894969
7,31,37,,,0.9988979070561034,4021.3333333333335,0.9612607842856199,0.974802190983887
7,31,38,,,0.9988976921237777,4021.3333333333335,0.9612470197545234,0.9747964830076264
7,31,39,,,0.9989005923633458,4021.3333333333335,0.9612918114589664,0.9748123134634678
7,31,40,,,7.7846810572185215e-19,-3306.6666666666665,5.3113157983154527e-20,1.5467554737268948e-19
7,31,41,,,7.7846810572185215e-19,-3306.6666666666665,5.3113157983154527e-20,1.5467554737268948e-19
7,31,42,,,7.79149753653616e-19,-3306.6666666666665,5.3100163889947496e-20,1.5498652550870288e-19
7,31,43,,,7.78947285247212e-19,-3306.6666666666665,5.302237910744915e-20,1.5563602559358899e-19
7,31,44,,,7.770209430507676e-19,-3306.6666666666665,5.3279716991221534e-20,1.5455506685049248e-19
7,31,45,,,7.770209430507676e-19,-3306.6666666666665,5.3279716991221534e-20,1.5455506685049248e-19
7,31,46,,,0.007808907009471869,3648.0,0.0015791662362928513,0.0032247164971945653
7,31,47,,,0.007825107518385332,3648.0,0.001582576491484567,0.0032312119990267722
7,31,48,,,0.007825107518385332,3648.0,0.001582576491484567,0.0032312119990267722
7,31,49,,,0.007835425841064322,3648.0,0.0015847957879822708,0.0032354331393251797
7,32,33,,,0.9999999783664407,4063.9999999999995,0.9999995892482021,0.9999998780551808
7,32,34,,,0.9988915595569825,4021.3333333333335,0.9611005675585357,0.9747214011901766
7,32,35,,,0.9988933907800509,4021.3333333333335,0.9611328763062437,0.9747332088843044
7,32,36,,,0.9988971167593359,4021.3333333333335,0.9611665969192472,0.9747489623496708
7,32,37,,,0.9988985975740043,4021.3333333333335,0.9611988997137065,0.9747611630090602
7,32,38,,,0.9988983795957019,4021.3333333333335,0.9611851169191623,0.9747554373640958
7,32,39,,,0.9989012935841554,4021.3333333333335,0.9612299417680049,0.9747726988736195
7,32,40,,,8.004727138326446e-19,-3306.6666666666665,5.285926313507031e-20,1.5605086177472214e-19
7,32,41,,,8.004727138326446e-19,-3306.6666666666665,5.285926313507031e-20,1.5605086177472214e-19
7,32,42,,,8.01076980735516e-19,-3306.6666666666665,5.2849418423635145e-20,1.5744609728799572e-19
7,32,43,,,8.007994173093053e-19,-3306.6666666666665,5.277923021018839e-20,1.5738819014150186e-19
7,32,44,,,7.990643466145613e-19,-3306.6666666666665,5.301004120238362e-20,1.5707188046149944e-19
7,32,45,,,7.990643466145613e-19,-3306.6666666666665,5.301004120238362e-20,1.5707188046149944e-19
7,32,46,,,0.0078097846755063515,3648.0,0.0015793280162065524,0.003225131776421796
7,32,47,,,0.007825987203939738,3648.0,0.001582738646410807,0.0032316281666427533
7,32,48,,,0.007825987203939738,3648.0,0.001582738646410807,0.0032316281666427533
7,32,49,,,0.007836306688028788,3648.0,0.0015849581657612262,0.003235849832674335
7,33,34,,,0.998889732466584,4021.3333333333335,0.9612430082951073,0.9748271138774296
7,33,35,,,0.9988915799450618,4021.3333333333335,0.9612752658120712,0.9748388917648472
7,33,36,,,0.9988953130569265,4021.3333333333335,0.9613089459955516,0.9748546274893118
7,33,37,,,0.9988968096671599,4021.3333333333335,0.961341194974489,0.974866792895434
7,33,38,,,0.9988965835825121,4021.3333333333335,0.9613274397213187,0.9748610904591394
7,33,39,,,0.9988995147906564,4021.3333333333335,0.9613721958879168,0.9748795586787891
7,33,40,,,6.723579254631259e-19,-3306.6666666666665,5.486780128770452e-20,1.6107168806815712e-19
7,33,41,,,6.723579254631259e-19,-3306.6666666666665,5.486780128770452e-20,1.6107168806815712e-19
7,33,42,,,6.738277435333011e-19,-3306.6666666666665,5.47994794635809e-20,1.5964217585897452e-19
7,33,43,,,6.737565824378264e-19,-3306.6666666666665,5.461042607681512e-20,1.5964199818767836e-19
7,33,44,,,6.719158722552475e-19,-3306.6666666666665,5.514150480883588e-20,1.6063179868971945e-19
7,33,45,,,6.719158722552475e-19,-3306.6666666666665,5.514150480883588e-20,1.6063179868971945e-19
7,33,46,,,0.007810263158823778,3648.0,0.0015794387769589675,0.003225176947400992
7,33,47,,,0.007826466172138885,3648.0,0.0015828495790577105,0.0032316732716113957
7,33,48,,,0.007826466172138885,3648.0,0.0015828495790577105,0.0032316732716113957
7,33,49,,,0.007836786153265595,3648.0,0.0015850692413618833,0.00323589497661901
7,34,35,,,0.9999999987127117,-3093.333333333333,0.9999999870153898,0.999999992284852
7,34,36,,,0.9999999930757469,-3098.6666666666665,0.9999999217476271,0.9999999737427411
7,34,37,,,0.9999999953183913,-3093.333333333333,0.9999998676808818,0.9999999410359723
7,34,38,,,0.9999999902251919,-3098.6666666666665,0.9999998711652012,0.9999999575706803
7,34,39,,,0.9999999866974979,-3093.333333333333,0.9999997483348023,0.9999998996548218
7,34,40,,,1.912604529483037e-07,2896.0,8.817171928864478e-09,2.2132161902994142e-08
7,34,41,,,1.912604529483037e-07,2896.0,8.817171928864478e-09,2.2132161902994142e-08
7,34,42,,,1.9174907766486445e-07,2896.0,8.838272629400633e-09,2.2181927445398924e-08
7,34,43,,,1.9216617769949625e-07,2896.0,8.856395410848247e-09,2.2223940772228948e-08
7,34,44,,,1.9120487358499405e-07,2896.0,8.814545668198398e-09,2.212732383591008e-08
7,34,45,,,1.9120487358499405e-07,2896.0,8.814545668198398e-09,2.212732383591008e-08
7,34,46,,,0.007742347197082896,3648.0,0.0015810130139026835,0.003249202244220083
7,34,47,,,0.007758209418399252,3648.0,0.0015843991666511098,0.0032559696392094667
7,34,48,,,0.007758209418399252,3648.0,0.0015843991666511098,0.0032559696392094667
7,34,49,,,0.0077684160378222135,3648.0,0.0015866211273974026,0.0032604116380116257
7,35,36,,,0.9999999980221937,-3461.333333333333,0.999999964649585,0.9999999894897753
7,35,37,,,0.999999995633553,-3093.333333333333,0.9999999341863407,0.9999999736194779
7,35,38,,,0.9999999947796065,3242.6666666666665,0.9999999307050785,0.9999999805336977
7,35,39,,,0.9999999865029086,-3098.6666666666665,0.9999998416983725,0.9999999426862887
7,35,40,,,1.8943837302780172e-07,2896.0,8.750491062955818e-09,2.196621365834844e-08
7,35,41,,,1.8943837302780172e-07,2896.0,8.750491062955818e-09,2.196621365834844e-08
7,35,42,,,1.89922345357378e-07,2896.0,8.771432233440226e-09,2.201560624212629e-08
7,35,43,,,1.9033547555477833e-07,2896.0,8.789418073947627e-09,2.2057304895081193e-08
7,35,44,,,1.893833198597262e-07,2896.0,8.747884511670267e-09,2.196141148384455e-08
7,35,45,,,1.893833198597262e-07,2896.0,8.747884511670267e-09,2.196141148384455e-08
7,35,46,,,0.007743299992693931,3648.0,0.0015812039465244309,0.003249595412201232
7,35,47,,,0.00775916417120022,3648.0,0.0015845905087794997,0.003256363631250759
7,35,48,,,0.00775916417120022,3648.0,0.0015845905087794997,0.003256363631250759
7,35,49,,,0.0077693719939512925,3648.0,0.0015868127276944784,0.0032608061489828714
7,36,37,,,0.9999999950336083,-3093.333333333333,0.9999999879043635,0.999999990810302
7,36,38,,,0.9999999997287277,-3098.6666666666665,0.9999999936535389,0.9999999979931037
7,36,39,,,0.9999999982635152,-3093.333333333333,0.999999948102018,0.9999999747141637
7,36,40,,,1.8661082492414481e-07,2896.0,8.663748042324057e-09,2.175067253107394e-08
7,36,41,,,1.8661082492414481e-07,2896.0,8.663748042324057e-09,2.175067253107394e-08
7,36,42,,,1.8708757884860307e-07,2896.0,8.684481833404837e-09,2.1799580891851014e-08
7,36,43,,,1.8749454687067887e-07,2896.0,8.702289559287926e-09,2.1840870732702705e-08
7,36,44,,,1.8655659351661818e-07,2896.0,8.661167304338663e-09,2.174591745899802e-08
7,36,45,,,1.8655659351661818e-07,2896.0,8.661167304338663e-09,2.174591745899802e-08
7,36,46,,,0.007742761804584128,3648.0,0.0015810896535204061,0.003249359904493859
7,36,47,,,0.0077586250071001684,3648.0,0.0015844759897637114,0.003256127676993698
7,36,48,,,0.0077586250071001684,3648.0,0.0015844759897637114,0.003256127676993698
7,36,49,,,0.007768832157300575,3648.0,0.0015866980524551566,0.0032605698848052348
7,37,38,,,0.9999999989399951,3264.0,0.9999999945260539,0.9999999964426272
7,37,39,,,0.999999997718738,-3098.6666666666665,0.9999999795205753,0.9999999937748283
7,37,40,,,1.8459170114549288e-07,2896.0,8.576408353925093e-09,2.153296187441834e-08
7,37,41,,,1.8459170114549288e-07,2896.0,8.576408353925093e-09,2.153296187441834e-08
7,37,42,,,1.85063296720298e-07,2896.0,8.596932996814631e-09,2.1581380604430196e-08
7,37,43,,,1.8546586632859742e-07,2896.0,8.614561313327852e-09,2.162225764326843e-08
7,37,44,,,1.845380471101718e-07,2896.0,8.573853217650134e-09,2.152825332837627e-08
7,37,45,,,1.845380471101718e-07,2896.0,8.573853217650134e-09,2.152825332837627e-08
7,37,46,,,0.007743939127360938,3648.0,0.001581327428843565,0.0032498494153843736
7,37,47,,,0.007759804726574886,3648.0,0.0015847142721073578,0.0032566182060768554
7,37,48,,,0.007759804726574886,3648.0,0.0015847142721073578,0.0032566182060768554
7,37,49,,,0.007770013361965932,3648.0,0.0015869366566583349,0.003261061059638772
7,38,39,,,0.9999999984177942,-3093.333333333333,0.9999999770116261,0.9999999868062515
7,38,40,,,1.8411526784940948e-07,2896.0,8.565607305048514e-09,2.1505977800342774e-08
7,38,41,,,1.8411526784940948e-07,2896.0,8.565607305048514e-09,2.1505977800342774e-08
7,38,42,,,1.8458564793052906e-07,2896.0,8.586106162548833e-09,2.155433598854671e-08
7,38,43,,,1.849871796696319e-07,2896.0,8.603712323801583e-09,2.1595161890198776e-08
7,38,44,,,1.8406175262535566e-07,2896.0,8.563055394281186e-09,2.1501275187790467e-08
7,38,45,,,1.8406175262535566e-07,2896.0,8.563055394281186e-09,2.1501275187790467e-08
7,38,46,,,0.0077430362955047665,3648.0,0.001581143935032567,0.0032494708122047756
7,38,47,,,0.007758900082469253,3648.0,0.0015845303906368102,0.003256238824541753
7,38,48,,,0.007758900082469253,3648.0,0.0015845303906368102,0.003256238824541753
7,38,49,,,0.007769107579606863,3648.0,0.0015867525263046375,0.0032606811785801187
7,39,40,,,1.8152321693848346e-07,2896.0,8.46477759412204e-09,2.1254947654045146e-08
7,39,41,,,1.8152321693848346e-07,2896.0,8.46477759412204e-09,2.1254947654045146e-08
7,39,42,,,1.8198697628383202e-07,2896.0,8.485035113080234e-09,2.1302741426127078e-08
7,39,43,,,1.8238285985775773e-07,2896.0,8.502434158515658e-09,2.1343091236827183e-08
7,39,44,,,1.814704481654797e-07,2896.0,8.462255405541693e-09,2.1250299131606088e-08
7,39,45,,,1.814704481654797e-07,2896.0,8.462255405541693e-09,2.1250299131606088e-08
7,39,46,,,0.007743937309655879,3648.0,0.0015813241098897822,0.00324984172234615
7,39,47,,,0.007759802980387434,3648.0,0.0015847109572004999,0.0032566105242116195
7,39,48,,,0.007759802980387434,3648.0,0.0015847109572004999,0.0032566105242116195
7,39,49,,,0.007770011616750338,3648.0,0.0015869333362293592,0.003261053367845228
7,40,41,,,1.0000000000000007,-2954.6666666666665,1.0,1.0000000000000002
7,40,42,,,0.9999997109350419,-992.0,0.9999995969260581,0.9999996683999536
7,40,43,,,0.9999991746231426,-997.3333333333334,0.9999988025644845,0.9999990540838412
7,40,44,,,0.9999999082735177,-4090.666666666666,0.9999998633837796,0.9999998944182158
7,40,45,,,0.9999999082735177,-4090.666666666666,0.9999998633837796,0.9999998944182158
7,40,46,,,1.2112245987968642e-16,3669.333333333333,1.2106430708972907e-17,3.7804557541225364e-17
7,40,47,,,1.203007266230112e-16,3669.333333333333,1.2025779142651328e-17,3.754967802155144e-17
7,40,48,,,1.203007266230112e-16,3669.333333333333,1.2025779142651328e-17,3.754967802155144e-17
7,40,49,,,1.199806079383216e-16,3669.333333333333,1.1994497887566761e-17,3.745179851694773e-17
7,41,42,,,0.9999997109350419,-992.0,0.9999995969260581,0.9999996683999536
7,41,43,,,0.9999991746231426,-997.3333333333334,0.9999988025644845,0.9999990540838412
7,41,44,,,0.9999999082735177,-4090.666666666666,0.9999998633837796,0.9999998944182158
7,41,45,,,0.9999999082735177,-4090.666666666666,0.9999998633837796,0.9999998944182158
7,41,46,,,1.2112245987968642e-16,3669.333333333333,1.2106430708972907e-17,3.7804557541225364e-17
7,41,47,,,1.203007266230112e-16,3669.333333333333,1.2025779142651328e-17,3.754967802155144e-17
7,41,48,,,1.203007266230112e-16,3669.333333333333,1.2025779142651328e-17,3.754967802155144e-17
7,41,49,,,1.199806079383216e-16,3669.333333333333,1.1994497887566761e-17,3.745179851694773e-17
7,42,43,,,0.9999998432109898,2597.333333333333,0.9999997662398302,0.9999998226719875
7,42,44,,,0.9999997390562999,1658.6666666666667,0.9999996086923414,0.9999997079849787
7,42,45,,,0.9999997390562999,1658.6666666666667,0.9999996086923414,0.9999997079849787
7,42,46,,,1.2051885668143492e-16,3669.333333333333,1.2046048028225528e-17,3.7613876581834316e-17
7,42,47,,,1.1970112533447988e-16,3669.333333333333,1.196578980849969e-17,3.736025394177375e-17
7,42,48,,,1.1970112533447988e-16,3669.333333333333,1.196578980849969e-17,3.736025394177375e-17
7,42,49,,,1.1938257114997526e-16,3669.333333333333,1.193466168129639e-17,3.7262858698234834e-17
7,43,44,,,0.9999991848445843,2597.333333333333,0.9999987793321289,0.9999990855626655
7,43,45,,,0.9999991848445843,2597.333333333333,0.9999987793321289,0.9999990855626655
7,43,46,,,1.1983176077559561e-16,3669.333333333333,1.1978672758740164e-17,3.740140269369112e-17
7,43,47,,,1.1901856819675116e-16,3669.333333333333,1.1898851592871185e-17,3.7149174552400246e-17
7,43,48,,,1.1901856819675116e-16,3669.333333333333,1.1898851592871185e-17,3.7149174552400246e-17
7,43,49,,,1.1870178835595861e-16,3669.333333333333,1.1867893616038192e-17,3.705231657653315e-17
7,44,45,,,1.0000000000000004,-3690.6666666666665,1.0,1.0000000000000002
7,44,46,,,1.2145143947045803e-16,3669.333333333333,1.213677184448394e-17,3.7899828222494626e-17
7,44,47,,,1.2062755215059519e-16,3669.333333333333,1.2055925563903814e-17,3.7644330503836046e-17
7,44,48,,,1.2062755215059519e-16,3669.333333333333,1.2055925563903814e-17,3.7644330503836046e-17
7,44,49,,,1.203065904403637e-16,3669.333333333333,1.2024568369636921e-17,3.7546212466316064e-17
7,45,46,,,1.2145143947045803e-16,3669.333333333333,1.213677184448394e-17,3.7899828222494626e-17
7,45,47,,,1.2062755215059519e-16,3669.333333333333,1.2055925563903814e-17,3.7644330503836046e-17
7,45,48,,,1.2062755215059519e-16,3669.333333333333,1.2055925563903814e-17,3.7644330503836046e-17
7,45,49,,,1.203065904403637e-16,3669.333333333333,1.2024568369636921e-17,3.7546212466316064e-17
7,46,47,,,0.9999998214303827,2517.3333333333335,0.9999997250699922,0.9999997928383606
7,46,48,,,0.9999998214303827,2517.3333333333335,0.9999997250699922,0.9999997928383606
7,46,49,,,0.9999995419008323,2517.3333333333335,0.9999993006266422,0.9999994697867076
7,47,48,,,1.0000000000000007,-2453.3333333333335,1.0,1.0000000000000002
7,47,49,,,0.9999999345625521,2517.3333333333335,0.9999999020016584,0.9999999252433757
7,48,49,,,0.9999999345625521,2517.3333333333335,0.9999999020016584,0.9999999252433757
8,0,1,,,0.9999998553276904,3621.3333333333335,0.9999997925674676,0.9999998285128558
8,0,2,,,0.9999998553276904,3621.3333333333335,0.9999997925674676,0.9999998285128558
8,0,3,,,0.999998505805665,997.3333333333334,0.9999977359579558,0.9999982357882783
8,0,4,,,1.0043295606694531e-19,-3642.6666666666665,1.8165539519326467e-20,3.778045097383538e-20
8,0,5,,,1.0043295606694531e-19,-3642.6666666666665,1.8165539519326467e-20,3.778045097383538e-20
8,0,6,,,1.0431049470785226e-19,-3642.6666666666665,2.611644631200784e-20,5.571566854472013e-20
8,0,7,,,1.0356157528401434e-19,-3642.6666666666665,2.3435018665356694e-20,4.9380589762001303e-20
8,0,8,,,1.0414399790026476e-19,-3642.6666666666665,2.806923704552592e-20,5.8813017383326e-20
8,0,9,,,1.0414399790026476e-19,-3642.6666666666665,2.806923704552592e-20,5.8813017383326e-20
8,0,10,,,2.801741660894491e-20,-3615.9999999999995,3.81618726054411e-21,1.0192663685502011e-20
8,0,11,,,2.723246140803835e-20,-3615.9999999999995,3.8321115770265964e-21,9.995868692684601e-21
8,0,12,,,2.723246140803835e-20,-3615.9999999999995,3.8321115770265964e-21,9.995868692684601e-21
8,0,13,,,2.6045392591599106e-20,-3615.9999999999995,3.851457090401203e-21,9.80608224935932e-21
8,0,14,,,2.6005753232797848e-20,-3621.3333333333335,3.855455860918468e-21,9.859010566286475e-21
8,0,15,,,2.6048116415167798e-20,-3621.3333333333335,3.857793554439797e-21,9.915110558960133e-21
8,0,16,,,2.6156507747996576e-20,-3621.3333333333335,3.829767837508646e-21,9.941613053561626e-21
8,0,17,,,0.23205856644535283,3642.6666666666665,0.0832076939352984,0.11777595452163624
8,0,18,,,0.23193191375904534,-3674.6666666666665,0.08310680127169816,0.11765210242535391
8,0,19,,,0.23188905993286665,-3674.6666666666665,0.08307348831886167,0.11761085405504859
8,0,20,,,0.23188875952347215,-3674.6666666666665,0.08307148909663103,0.11760793012269069
8,0,21,,,0.23177008218533948,-3674.6666666666665,0.08293938123309158,0.11744239940878295
8,0,22,,,0.29972020723329373,3642.6666666666665,0.11531140597427265,0.1618953153242911
8,0,23,,,0.29972020723329373,3642.6666666666665,0.11531140597427265,0.1618953153242911
8,0,24,,,0.29985281141557557,3642.6666666666665,0.1153527955990654,0.16195223171878562
8,0,25,,,0.2998708403401946,3642.6666666666665,0.1153612956804193,0.1619636210723615
8,0,26,,,0.29991938202596435,3642.6666666666665,0.11536657584903247,0.1619718656389294
8,0,27,,,0.2998995422502506,3642.6666666666665,0.11535374305040365,0.16195433677088394
8,0,28,,,0.30892397773721236,3642.6666666666665,0.11369634909730719,0.16052148266953295
8,0,29,,,0.3089435883987748,3642.6666666666665,0.1137023457120605,0.160530578376338
8,0,30,,,0.30895221952183716,3642.6666666666665,0.11369947773024526,0.16052967929382606
8,0,31,,,0.3089283148288363,3642.6666666666665,0.11367700038908513,0.16050432165468442
8,0,32,,,0.7577516857903703,3637.3333333333335,0.4115861988566561,0.5191951349514979
8,0,33,,,0.7577516857903703,3637.3333333333335,0.4115861988566561,0.5191951349514979
8,0,34,,,0.7605289947057361,3637.3333333333335,0.4106215352085303,0.5182194961704234
8,0,35,,,0.7607780330982793,3637.3333333333335,0.41054875636132754,0.5181479248155445
8,0,36,,,0.7607780330982793,3637.3333333333335,0.41054875636132754,0.5181479248155445
8,0,37,,,0.761172881338003,3637.3333333333335,0.41044890911647675,0.5180556879748295
8,0,38,,,1.6153781368536807e-20,3642.6666666666665,3.0362729549628306e-21,6.175386952157027e-21
8,0,39,,,1.607367845871022e-20,3642.6666666666665,3.0440344465409672e-21,6.1147869113479954e-21
8,0,40,,,1.607367845871022e-20,3642.6666666666665,3.0440344465409672e-21,6.1147869113479954e-21
8,0,41,,,1.5917983325417736e-20,3642.6666666666665,3.02939855410189e-21,6.1055962607637455e-21
8,0,42,,,1.5959826130124778e-20,3642.6666666666665,3.0224693388060446e-21,6.121150892052804e-21
8,0,43,,,1.5959826130124778e-20,3642.6666666666665,3.0224693388060446e-21,6.121150892052804e-21
8,0,44,,,0.26948399743036167,3642.6666666666665,0.0880000901600746,0.13048915076278958
8,0,45,,,0.26956717444977746,3642.6666666666665,0.0880359775326639,0.13053328843193363
8,0,46,,,0.26963587790295446,3642.6666666666665,0.08806685726285764,0.13057008713779178
8,0,47,,,0.26956130298696285,3642.6666666666665,0.08803242554575229,0.13052986253368726
8,0,48,,,0.3569542471947269,3642.6666666666665,0.0475403549159551,0.08202930986248351
8,0,49,,,0.3567526231287352,3642.6666666666665,0.04776061417790878,0.08198529336673599
8,1,2,,,1.0000000000000007,1274.6666666666667,1.0,1.0000000000000002
8,1,3,,,0.9999989963965534,1002.6666666666665,0.999998499002222,0.9999988595081408
8,1,4,,,1.0061556927221125e-19,-3642.6666666666665,1.906448828591644e-20,3.96918006473041e-20
8,1,5,,,1.0061556927221125e-19,-3642.6666666666665,1.906448828591644e-20,3.96918006473041e-20
8,1,6,,,1.0349087734704058e-19,-3642.6666666666665,2.7098309635302373e-20,5.68650584374533e-20
8,1,7,,,1.0298199351795351e-19,-3642.6666666666665,2.472138998247997e-20,5.2915099325106e-20
8,1,8,,,1.0323075811928135e-19,-3642.6666666666665,2.861342056407665e-20,6.028636160032423e-20
8,1,9,,,1.0323075811928135e-19,-3642.6666666666665,2.861342056407665e-20,6.028636160032423e-20
8,1,10,,,2.7562190953919184e-20,-3615.9999999999995,3.870280898754805e-21,1.0128211315299162e-20
8,1,11,,,2.685250290885705e-20,-3615.9999999999995,3.8815336282393034e-21,9.97732520043492e-21
8,1,12,,,2.685250290885705e-20,-3615.9999999999995,3.8815336282393034e-21,9.97732520043492e-21
8,1,13,,,2.6049728999230894e-20,-3621.3333333333335,3.881957699385636e-21,9.90359866899927e-21
8,1,14,,,2.6165162024198048e-20,-3621.3333333333335,3.881354994102358e-21,9.986608144365245e-21
8,1,15,,,2.6238974260089333e-20,-3621.3333333333335,3.88143949644552e-21,9.992244792747175e-21
8,1,16,,,2.6524681212260845e-20,-3621.3333333333335,3.839726179787037e-21,1.0016155380124288e-20
8,1,17,,,0.23209105640645866,-3674.6666666666665,0.08322301886985455,0.11780249802576434
8,1,18,,,0.23196644638382974,-3674.6666666666665,0.08312218114083433,0.11767874217358876
8,1,19,,,0.2319236374113154,-3674.6666666666665,0.08308888431235002,0.11763752258912555
