window_idx,satellite_name,satellite_index,peak_alt_deg,range_min_km,range_max_km,peak_abs_jy,mean_abs_jy,emission_type
0,,4277,64.21714425989853,612.2716589473024,13278.934828883144,0.35710201386280205,0.01889643594674274,literature_parameterized_uemr_template_not_proprietary_waveform
0,,4279,64.20622123075294,612.4021598444019,13278.903671070846,0.357029510694411,0.018897696803866434,literature_parameterized_uemr_template_not_proprietary_waveform
0,,4278,64.20201375862517,612.3742489939535,13278.958878034595,0.3570239060858237,0.018897744994055374,literature_parameterized_uemr_template_not_proprietary_waveform
0,,4275,64.19849814739123,612.3476846667883,13278.97392140185,0.3570244657943934,0.018897819141625735,literature_parameterized_uemr_template_not_proprietary_waveform
0,,4273,64.15780660196145,612.4304861713044,13279.088734798666,0.35694262494976514,0.018898914572775816,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3232,63.22528287198779,615.422032513779,13239.468854641485,0.41465298828200575,0.01399970642692788,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3233,63.20679525898455,615.6004638426944,13239.417046615048,0.4147989891358162,0.013997025688057135,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3234,63.20679525898455,615.6004638426944,13239.417046615048,0.4147989891358162,0.013997025688057135,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3230,63.20347993820354,615.7651098038086,13239.260067262661,0.4148091390356812,0.013996420778208611,literature_parameterized_uemr_template_not_proprietary_waveform
0,,3231,63.20347993820354,615.7651098038086,13239.260067262661,0.4148091390356812,0.013996420778208611,literature_parameterized_uemr_template_not_proprietary_waveform
0,,511,61.953542331969956,622.3312096119696,13068.57038058986,0.4780160581716366,0.01368374393577456,literature_parameterized_uemr_template_not_proprietary_waveform
0,,512,61.94154384520138,622.3470283433672,13068.393114628736,0.4781164917441718,0.01368249041252655,literature_parameterized_uemr_template_not_proprietary_waveform
0,,515,61.936020232312735,622.583742036135,13068.137837793942,0.4770703423902558,0.01368131791791671,literature_parameterized_uemr_template_not_proprietary_waveform
